"entity_id","type","status","name","path","owner","proof"
"api_endpoint:use-commercial-exceptions:18765c44f9","api_endpoint","implemented","USE /commercial-exceptions","src/app.ts#/commercial-exceptions","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-company-os:fb1b853293","api_endpoint","implemented","USE /company-os","src/app.ts#/company-os","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-connection:b52b509477","api_endpoint","implemented","USE /connection","src/app.ts#/connection","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-dashboard:a4fbc07380","api_endpoint","implemented","USE /dashboard","src/app.ts#/dashboard","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-deals:2ceaef3b27","api_endpoint","implemented","USE /deals","src/app.ts#/deals","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-decisions:b29cd45684","api_endpoint","implemented","USE /decisions","src/app.ts#/decisions","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-departments:876f72fd71","api_endpoint","implemented","USE /departments","src/app.ts#/departments","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-events:679c33c90e","api_endpoint","implemented","USE /events","src/app.ts#/events","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-finance:b8821dee32","api_endpoint","implemented","USE /finance","src/app.ts#/finance","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-goals:da30547c55","api_endpoint","implemented","USE /goals","src/app.ts#/goals","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-google-drive:2b5bd7ccd8","api_endpoint","implemented","USE /google-drive","src/app.ts#/google-drive","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-health:8aa829ec00","api_endpoint","implemented","USE /health","src/app.ts#/health","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-intake:3c22276373","api_endpoint","implemented","USE /intake","src/app.ts#/intake","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-integration-settings:7da089bd2f","api_endpoint","implemented","USE /integration-settings","src/app.ts#/integration-settings","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-interactions:eb228af9f5","api_endpoint","implemented","USE /interactions","src/app.ts#/interactions","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-mcp:3055a10566","api_endpoint","implemented","USE /mcp","src/app.ts#/mcp","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-notes:c833b4443f","api_endpoint","implemented","USE /notes","src/app.ts#/notes","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-operating-graph:90c17b9387","api_endpoint","implemented","USE /operating-graph","src/app.ts#/operating-graph","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-operating-model:dcc5e71b5f","api_endpoint","implemented","USE /operating-model","src/app.ts#/operating-model","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-operations:f4ce71f687","api_endpoint","implemented","USE /operations","src/app.ts#/operations","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-pipeline-stages:d21ba6038b","api_endpoint","implemented","USE /pipeline-stages","src/app.ts#/pipeline-stages","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-projects:2ab7f26357","api_endpoint","implemented","USE /projects","src/app.ts#/projects","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-relationships:acd9b6327c","api_endpoint","implemented","USE /relationships","src/app.ts#/relationships","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-sales:0c7ec2cf8b","api_endpoint","implemented","USE /sales","src/app.ts#/sales","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-strategy:0ead398998","api_endpoint","implemented","USE /strategy","src/app.ts#/strategy","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-targets:7ea27c60ae","api_endpoint","implemented","USE /targets","src/app.ts#/targets","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-task-lists:7770c51ee4","api_endpoint","implemented","USE /task-lists","src/app.ts#/task-lists","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-tasks:de5ac00ee8","api_endpoint","implemented","USE /tasks","src/app.ts#/tasks","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-v1:347b48829e","api_endpoint","implemented","USE /v1","src/app.ts#/v1","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-v1-auth:02d088cd05","api_endpoint","implemented","USE /v1/auth","src/app.ts#/v1/auth","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-v1-health:145d12bca3","api_endpoint","implemented","USE /v1/health","src/app.ts#/v1/health","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-v1-webhooks-clickup:61d965c5ad","api_endpoint","implemented","USE /v1/webhooks/clickup","src/app.ts#/v1/webhooks/clickup","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-workforce:a03aa869cd","api_endpoint","implemented","USE /workforce","src/app.ts#/workforce","Engineering Delivery Lead","src/app.ts"
"api_endpoint:use-workspaces:8d243549bd","api_endpoint","implemented","USE /workspaces","src/app.ts#/workspaces","Engineering Delivery Lead","src/app.ts"
"component:cc-button-tsx:dff712debb","component","implemented","cc-button.tsx","web/src/components/cc-button.tsx","Engineering Delivery Lead","web/src/components/cc-button.tsx"
"component:cc-data-table-tsx:b40c218327","component","implemented","cc-data-table.tsx","web/src/components/cc-data-table.tsx","Engineering Delivery Lead","web/src/components/cc-data-table.tsx"
"component:cc-field-tsx:8702870575","component","implemented","cc-field.tsx","web/src/components/cc-field.tsx","Engineering Delivery Lead","web/src/components/cc-field.tsx"
"component:cc-notice-tsx:9eefa3dd0b","component","implemented","cc-notice.tsx","web/src/components/cc-notice.tsx","Engineering Delivery Lead","web/src/components/cc-notice.tsx"
"component:cc-resource-selector-tsx:370866b79c","component","implemented","cc-resource-selector.tsx","web/src/components/cc-resource-selector.tsx","Engineering Delivery Lead","web/src/components/cc-resource-selector.tsx"
"component:cc-route-loading-tsx:920cadd9c7","component","implemented","cc-route-loading.tsx","web/src/components/cc-route-loading.tsx","Engineering Delivery Lead","web/src/components/cc-route-loading.tsx"
"component:cc-text-input-tsx:8a4c63b1b4","component","implemented","cc-text-input.tsx","web/src/components/cc-text-input.tsx","Engineering Delivery Lead","web/src/components/cc-text-input.tsx"
"document:pull-request-template-md:ae423b2dcc","document","implemented","pull_request_template.md",".github/pull_request_template.md","Engineering Delivery Lead",".github/pull_request_template.md"
"document:workflow-guidance:5cdbe1d9ef","document","implemented","Workflow Guidance",".github/workflows/README.md","Engineering Delivery Lead",".github/workflows/README.md"
"document:agents-md-unified-project-conductor-standard:07f601c4bd","document","implemented","AGENTS.md - Unified Project Conductor Standard","AGENTS.md","Engineering Delivery Lead","AGENTS.md"
"document:ai-testing-protocol:ef94a5ec65","document","implemented","AI Testing Protocol","AI_TESTING_PROTOCOL.md","Engineering Delivery Lead","AI_TESTING_PROTOCOL.md"
"document:definition-of-done:12c5acae60","document","implemented","Definition Of Done","DEFINITION_OF_DONE.md","Engineering Delivery Lead","DEFINITION_OF_DONE.md"
"document:deployment-gate:a45551c4d4","document","implemented","Deployment Gate","DEPLOYMENT_GATE.md","Engineering Delivery Lead","DEPLOYMENT_GATE.md"
"document:api:a617d1cb61","document","implemented","API","docs/API.md","Docs Memory Lead","docs/API.md"
"document:architecture:465b92d208","document","implemented","Architecture","docs/ARCHITECTURE.md","Docs Memory Lead","docs/ARCHITECTURE.md"
"document:agent-system-primitives:2b8f0fb433","document","implemented","Agent System Primitives","docs/architecture/agent-system-primitives.md","Docs Memory Lead","docs/architecture/agent-system-primitives.md"
"document:architecture-evidence-graph-system:0193b4b4eb","document","implemented","Architecture Evidence Graph System","docs/architecture/architecture-evidence-graph-system.md","Docs Memory Lead","docs/architecture/architecture-evidence-graph-system.md"
"document:architecture-evidence-system:a7d552a139","document","implemented","Architecture Evidence System","docs/architecture/architecture-evidence-system.md","Docs Memory Lead","docs/architecture/architecture-evidence-system.md"
"document:architecture-source-of-truth:11677e8b75","document","implemented","Architecture Source Of Truth","docs/architecture/architecture-source-of-truth.md","Docs Memory Lead","docs/architecture/architecture-source-of-truth.md"
"document:autonomous-company-operating-system-architecture:8cf88d25f1","document","implemented","Autonomous Company Operating System Architecture","docs/architecture/autonomous-company-operating-system.md","Docs Memory Lead","docs/architecture/autonomous-company-operating-system.md"
"document:business-ontology-import-strategy:637ff1982d","document","implemented","Business Ontology Import Strategy","docs/architecture/business-ontology-import-strategy.md","Docs Memory Lead","docs/architecture/business-ontology-import-strategy.md"
"document:function-chains:a49f4ce2b7","document","implemented","Function Chains","docs/architecture/chains/README.md","Docs Memory Lead","docs/architecture/chains/README.md"
"document:codebase-map:1e1145f7bb","document","implemented","Codebase Map","docs/architecture/codebase-map.md","Docs Memory Lead","docs/architecture/codebase-map.md"
"document:company-os-definition-editing-contract:f92c4f0f81","document","implemented","Company OS Definition Editing Contract","docs/architecture/company-os-definition-editing-contract.md","Docs Memory Lead","docs/architecture/company-os-definition-editing-contract.md"
"document:company-os-workflow-definition-command-contract:5c46b8fae5","document","implemented","Company OS Workflow Definition Command Contract","docs/architecture/company-os-workflow-definition-command-contract.md","Docs Memory Lead","docs/architecture/company-os-workflow-definition-command-contract.md"
"document:companycore-business-module-map:614ddc0cfc","document","implemented","CompanyCore Business Module Map","docs/architecture/companycore-business-module-map.md","Docs Memory Lead","docs/architecture/companycore-business-module-map.md"
"document:companycore-global-business-flow-md:59bf93466f","document","implemented","companycore-global-business-flow.md","docs/architecture/companycore-global-business-flow.md","Docs Memory Lead","docs/architecture/companycore-global-business-flow.md"
"document:data-ownership-map:1824d7eca5","document","implemented","Data Ownership Map","docs/architecture/data-ownership-map.md","Docs Memory Lead","docs/architecture/data-ownership-map.md"
"document:department-management-systems-architecture-md:ca69fb5352","document","implemented","department-management-systems-architecture.md","docs/architecture/department-management-systems-architecture.md","Docs Memory Lead","docs/architecture/department-management-systems-architecture.md"
"document:department-management-systems-v1-blueprint:6b147b19d9","document","implemented","Department Management Systems V1 Blueprint","docs/architecture/department-management-systems-v1-blueprint.md","Docs Memory Lead","docs/architecture/department-management-systems-v1-blueprint.md"
"document:mcp-tool-discovery-and-refresh-contract:086fce8ef8","document","implemented","MCP Tool Discovery And Refresh Contract","docs/architecture/mcp-tool-discovery-and-refresh-contract.md","Docs Memory Lead","docs/architecture/mcp-tool-discovery-and-refresh-contract.md"
"document:coordinator-agent-role:f9d6576e2f","document","implemented","Coordinator agent role","docs/architecture/nodes/generated/AGENT-COORDINATOR.md","Docs Memory Lead","docs/architecture/nodes/generated/AGENT-COORDINATOR.md"
"document:documentation-and-memory-lane:a851b78ed6","document","implemented","Documentation and memory lane","docs/architecture/nodes/generated/AGENT-DOCUMENTATION-MEMORY.md","Docs Memory Lead","docs/architecture/nodes/generated/AGENT-DOCUMENTATION-MEMORY.md"
"document:get-v1-assets-context:48a9e66918","document","implemented","GET /v1/assets/context","docs/architecture/nodes/generated/API-ASSETS-CONTEXT.md","Docs Memory Lead","docs/architecture/nodes/generated/API-ASSETS-CONTEXT.md"
"document:delete-v1-agents-id:a369cb6c82","document","implemented","DELETE /v1/agents/:id","docs/architecture/nodes/generated/API-AUTO-0001.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0001.md"
"document:delete-v1-clients-id:62f4ae6895","document","implemented","DELETE /v1/clients/:id","docs/architecture/nodes/generated/API-AUTO-0002.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0002.md"
"document:delete-v1-company-os-standards-id:882edcd580","document","implemented","DELETE /v1/company-os/standards/:id","docs/architecture/nodes/generated/API-AUTO-0003.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0003.md"
"document:delete-v1-deals-id:d5687d7456","document","implemented","DELETE /v1/deals/:id","docs/architecture/nodes/generated/API-AUTO-0004.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0004.md"
"document:delete-v1-decisions-id:0cabd60bce","document","implemented","DELETE /v1/decisions/:id","docs/architecture/nodes/generated/API-AUTO-0005.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0005.md"
"document:delete-v1-goals-id:a23d09e3fd","document","implemented","DELETE /v1/goals/:id","docs/architecture/nodes/generated/API-AUTO-0006.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0006.md"
"document:delete-v1-integration-settings-clickup-webhooks-id:3dacf46c8a","document","implemented","DELETE /v1/integration-settings/clickup/webhooks/:id","docs/architecture/nodes/generated/API-AUTO-0007.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0007.md"
"document:delete-v1-interactions-id:d98aae24c7","document","implemented","DELETE /v1/interactions/:id","docs/architecture/nodes/generated/API-AUTO-0008.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0008.md"
"document:delete-v1-notes-id:5aa8d76efc","document","implemented","DELETE /v1/notes/:id","docs/architecture/nodes/generated/API-AUTO-0009.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0009.md"
"document:delete-v1-operating-model-areas-id:45aca8ab48","document","implemented","DELETE /v1/operating-model/areas/:id","docs/architecture/nodes/generated/API-AUTO-0010.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0010.md"
"document:delete-v1-operating-model-automation-definitions-id:3d17a96b27","document","implemented","DELETE /v1/operating-model/automation-definitions/:id","docs/architecture/nodes/generated/API-AUTO-0011.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0011.md"
"document:delete-v1-operating-model-folders-id:4f2482dae0","document","implemented","DELETE /v1/operating-model/folders/:id","docs/architecture/nodes/generated/API-AUTO-0012.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0012.md"
"document:delete-v1-operating-model-knowledge-roots-id:2839743adf","document","implemented","DELETE /v1/operating-model/knowledge-roots/:id","docs/architecture/nodes/generated/API-AUTO-0013.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0013.md"
"document:delete-v1-operating-model-storage-locations-id:e899557dd6","document","implemented","DELETE /v1/operating-model/storage-locations/:id","docs/architecture/nodes/generated/API-AUTO-0014.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0014.md"
"document:delete-v1-pipeline-stages-id:e82908091f","document","implemented","DELETE /v1/pipeline-stages/:id","docs/architecture/nodes/generated/API-AUTO-0015.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0015.md"
"document:delete-v1-projects-id:b0d453a049","document","implemented","DELETE /v1/projects/:id","docs/architecture/nodes/generated/API-AUTO-0016.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0016.md"
"document:delete-v1-targets-id:8eece92783","document","implemented","DELETE /v1/targets/:id","docs/architecture/nodes/generated/API-AUTO-0017.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0017.md"
"document:delete-v1-task-lists-id:c08e7da996","document","implemented","DELETE /v1/task-lists/:id","docs/architecture/nodes/generated/API-AUTO-0018.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0018.md"
"document:delete-v1-tasks-id:6e7cba305c","document","implemented","DELETE /v1/tasks/:id","docs/architecture/nodes/generated/API-AUTO-0019.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0019.md"
"document:delete-v1-workforce-id:401db85f05","document","implemented","DELETE /v1/workforce/:id","docs/architecture/nodes/generated/API-AUTO-0020.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0020.md"
"document:get-v1-agent-events:258fae5143","document","implemented","GET /v1/agent-events","docs/architecture/nodes/generated/API-AUTO-0021.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0021.md"
"document:get-v1-agent-logs:1f4443f302","document","implemented","GET /v1/agent-logs","docs/architecture/nodes/generated/API-AUTO-0022.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0022.md"
"document:get-v1-agent-logs-id:f530f28e8f","document","implemented","GET /v1/agent-logs/:id","docs/architecture/nodes/generated/API-AUTO-0023.md","Docs Memory Lead","docs/architecture/nodes/generated/API-AUTO-0023.md"
